time,value
0.7005,0.95535278
0.70055,0.93654716
0.7006,0.87923491
0.70065,0.83202028
0.7007,0.8004306
0.70075,0.81803185
0.7008,0.84517491
0.70085,0.90643972
0.7009,0.93435472
0.70095,0.94633597
0.701,0.91502422
0.70105,0.89208078
0.7011,0.87095922
0.70115,0.84974504
0.7012,0.82794416
0.70125,0.84341478
0.7013,0.87694985
0.70135,0.96424603
0.7014,0.99166697
0.70145,0.9664076
0.7015,0.92981547
0.70155,0.92697453
0.7016,0.87472653
0.70165,0.85338885
0.7017,0.87698072
0.70175,0.89637303
0.7018,0.90291947
0.70185,0.93105066
0.7019,0.92160153
0.70195,0.88433003
0.702,0.84829372
0.70205,0.85354322
0.7021,0.85450047
0.70215,0.82260203
0.7022,0.8083666
0.70225,0.84208697
0.7023,0.8571561
0.70235,0.85647678
0.7024,0.8690756
0.70245,0.90085053
0.7025,0.87691897
0.70255,0.84489697
0.7026,0.88831347
0.70265,0.87994516
0.7027,0.86592591
0.70275,0.91721666
0.7028,0.9210766
0.70285,0.88062453
0.7029,0.89998591
0.70295,0.92610991
0.703,0.93370628
0.70305,0.92419541
0.7031,0.90146816
0.70315,0.90962029
0.7032,0.92296022
0.70325,0.87068135
0.7033,0.8333481
0.70335,0.86499953
0.7034,0.90501928
0.70345,0.89424235
0.7035,0.87911141
0.70355,0.90758228
0.7036,0.91842097
0.70365,0.8640731
0.7037,0.85240072
0.70375,0.82763535
0.7038,0.81945235
0.70385,0.85851485
0.7039,0.9141596
0.70395,0.9081381
0.704,0.89510697
0.70405,0.90075791
0.7041,0.86669785
0.70415,0.79931891
0.7042,0.83081597
0.70425,0.89575541
0.7043,0.86570972
0.70435,0.86932266
0.7044,0.97477591
0.70445,0.98348397
0.7045,0.8638261
0.70455,0.87466478
0.7046,0.92252791
0.70465,0.86169541
0.7047,0.83554053
0.70475,0.91273916
0.7048,0.94408178
0.70485,0.89918303
0.7049,0.89479816
0.70495,0.94232166
0.705,0.92055166
0.70505,0.87089747
0.7051,0.88831347
0.70515,0.87549853
0.7052,0.84884953
0.70525,0.88192147
0.7053,0.91400516
0.70535,0.88374335
0.7054,0.87911141
0.70545,0.90866303
0.7055,0.89871985
0.70555,0.90131372
0.7056,0.93735003
0.70565,0.92564672
0.7057,0.88436091
0.70575,0.90921885
0.7058,0.92996985
0.70585,0.88297135
0.7059,0.87376928
0.70595,0.9227441
0.706,0.9185136
0.70605,0.88670778
0.7061,0.9204281
0.70615,0.94046885
0.7062,0.87055779
0.70625,0.84023416
0.7063,0.87722778
0.70635,0.86283797
0.7064,0.8351391
0.70645,0.8932851
0.7065,0.92098397
